Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Berechnete Auflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
30.05.2024 12:00;30.05.2024 13:00;70,92;60,16;53,06;70,92;70,92;3,25;59,47;59,48;74,27;72,04;69,21;57,69;71,50;-;100,10;75,61;73,43
30.05.2024 13:00;30.05.2024 14:00;62,97;54,82;45,90;62,97;62,97;0,44;52,20;55,88;66,31;77,87;61,46;53,55;63,51;-;99,00;67,41;65,34
30.05.2024 14:00;30.05.2024 15:00;62,97;54,42;46,41;58,22;62,97;0,00;52,66;55,88;66,06;80,08;61,46;51,36;63,49;-;102,54;67,30;65,28
30.05.2024 15:00;30.05.2024 16:00;67,69;57,87;49,76;56,53;67,69;0,00;56,53;54,89;71,03;84,11;66,07;61,71;68,27;-;99,80;72,37;70,19
30.05.2024 16:00;30.05.2024 17:00;83,75;68,58;61,41;69,96;83,75;0,00;69,96;55,76;87,88;92,61;81,74;66,80;84,46;-;102,39;89,54;86,84
30.05.2024 17:00;30.05.2024 18:00;90,13;74,16;65,91;75,12;90,13;0,00;75,12;57,66;93,92;94,85;89,86;82,16;91,05;-;104,00;100,28;94,37
30.05.2024 18:00;30.05.2024 19:00;110,67;88,73;83,77;93,90;110,67;11,10;93,90;75,09;102,93;107,72;108,01;80,43;108,52;-;111,72;112,04;109,69
30.05.2024 19:00;30.05.2024 20:00;135,23;103,61;106,00;120,96;135,23;28,86;116,45;75,30;95,10;127,00;131,98;80,78;122,06;-;132,36;132,36;153,32
30.05.2024 20:00;30.05.2024 21:00;154,73;116,13;122,55;154,73;154,73;37,50;133,49;60,95;102,92;136,39;151,02;82,21;140,90;-;143,09;143,09;155,10
30.05.2024 21:00;30.05.2024 22:00;143,45;110,54;113,90;143,45;143,45;35,01;124,17;60,71;103,94;134,46;140,01;82,31;134,58;-;132,65;132,65;132,11
30.05.2024 22:00;30.05.2024 23:00;112,11;93,19;92,12;112,11;112,11;37,92;99,30;59,69;102,94;109,06;109,42;80,91;109,52;-;108,26;111,46;109,97
30.05.2024 23:00;31.05.2024 00:00;100,71;85,31;83,42;100,71;100,71;30,33;90,24;56,96;94,99;100,31;99,95;80,03;100,78;-;104,00;104,00;101,94
31.05.2024 00:00;31.05.2024 01:00;96,21;77,61;50,98;92,00;92,00;10,00;92,00;59,31;89,84;102,56;92,00;76,20;96,86;-;89,84;89,65;93,54
31.05.2024 01:00;31.05.2024 02:00;80,71;70,57;53,17;78,77;78,77;5,50;78,77;57,85;81,94;102,42;78,77;78,88;81,47;-;89,84;82,34;81,73
31.05.2024 02:00;31.05.2024 03:00;79,49;62,32;33,02;66,52;66,52;4,77;66,52;53,06;69,93;99,68;66,52;79,06;79,91;-;79,06;70,25;74,62
31.05.2024 03:00;31.05.2024 04:00;73,71;62,43;53,17;61,70;61,70;3,25;61,70;51,98;78,15;99,57;61,70;79,06;74,79;-;79,06;79,06;76,10
31.05.2024 04:00;31.05.2024 05:00;74,53;63,09;55,27;62,01;62,01;3,25;62,01;52,74;80,42;99,66;62,01;78,89;75,73;-;81,42;81,42;77,67
31.05.2024 05:00;31.05.2024 06:00;90,06;63,79;36,73;63,75;63,75;4,37;75,19;56,34;79,30;91,33;63,75;76,82;90,33;-;81,48;80,10;84,21
31.05.2024 06:00;31.05.2024 07:00;106,27;78,53;52,00;88,96;88,96;6,67;88,96;59,01;97,51;108,98;88,96;76,29;107,51;-;97,03;97,03;102,67
31.05.2024 07:00;31.05.2024 08:00;109,11;88,39;82,21;91,51;106,49;5,00;91,51;71,72;116,92;110,06;106,49;79,15;111,27;-;117,42;117,42;114,08
31.05.2024 08:00;31.05.2024 09:00;108,72;88,19;81,30;90,65;106,11;2,47;90,65;76,20;116,68;109,67;106,11;79,30;110,92;-;121,41;117,19;113,80
31.05.2024 09:00;31.05.2024 10:00;102,36;83,82;75,90;93,72;99,90;0,00;85,00;76,02;106,75;101,18;99,90;81,65;102,00;-;106,75;105,91;102,85
31.05.2024 10:00;31.05.2024 11:00;91,97;76,69;69,28;77,20;89,76;7,04;77,20;74,68;91,08;90,29;89,76;86,38;90,88;-;93,52;93,52;90,99
31.05.2024 11:00;31.05.2024 12:00;82,02;72,17;65,27;71,13;80,05;18,43;71,13;68,85;86,09;82,50;80,05;87,05;83,34;-;87,22;87,22;85,13
31.05.2024 12:00;31.05.2024 13:00;74,91;64,66;56,11;62,66;73,11;3,51;62,66;60,65;79,49;80,93;73,11;82,61;76,40;-;68,50;80,76;78,42
31.05.2024 13:00;31.05.2024 14:00;68,50;60,67;50,42;59,23;66,85;0,01;56,69;57,51;72,90;87,71;66,85;79,24;69,93;-;71,17;74,12;71,86
31.05.2024 14:00;31.05.2024 15:00;65,30;57,62;46,52;53,28;63,73;-0,01;50,08;51,73;69,09;90,31;63,73;78,82;66,51;-;69,09;70,21;68,17
31.05.2024 15:00;31.05.2024 16:00;66,94;55,76;42,99;44,52;65,33;-0,01;41,84;43,23;70,08;92,87;65,33;79,26;67,89;-;80,00;71,12;69,35
31.05.2024 16:00;31.05.2024 17:00;75,07;59,60;46,30;44,07;73,27;-0,01;41,48;47,00;78,08;95,26;73,27;80,97;75,94;-;81,00;79,16;77,37
31.05.2024 17:00;31.05.2024 18:00;84,10;70,24;57,84;65,10;84,10;-0,01;65,10;59,00;92,05;99,52;84,10;79,10;86,70;-;92,05;92,91;89,57
31.05.2024 18:00;31.05.2024 19:00;94,46;81,46;69,78;88,71;94,46;12,48;78,00;60,68;105,58;112,41;94,46;79,03;100,47;-;108,56;109,28;114,13
31.05.2024 19:00;31.05.2024 20:00;107,94;90,85;82,22;98,10;107,94;22,24;90,84;60,67;118,83;121,78;107,94;77,05;111,75;-;123,22;123,22;132,05
31.05.2024 20:00;31.05.2024 21:00;115,00;91,35;81,69;102,14;115,00;3,25;93,03;60,68;126,36;117,23;115,00;75,02;115,50;-;133,50;130,50;139,26
31.05.2024 21:00;31.05.2024 22:00;107,91;86,67;69,88;103,99;107,91;7,30;83,14;59,08;111,06;125,28;107,91;71,86;105,99;-;121,41;109,15;134,27
31.05.2024 22:00;31.05.2024 23:00;101,74;84,73;72,10;99,29;99,29;23,44;82,42;58,95;102,94;115,96;99,29;74,68;103,66;-;103,67;98,47;103,21
31.05.2024 23:00;01.06.2024 00:00;84,18;74,34;64,23;84,18;84,18;16,89;71,02;58,20;92,53;97,08;82,16;77,69;89,56;-;96,03;94,18;92,66
01.06.2024 00:00;01.06.2024 01:00;88,58;72,72;56,82;88,58;88,58;4,99;67,86;52,99;87,13;98,87;86,45;79,75;87,95;-;100,00;82,70;87,28
01.06.2024 01:00;01.06.2024 02:00;88,82;70,16;56,35;86,68;86,68;3,25;67,77;51,51;85,04;86,68;86,68;76,68;84,39;-;100,00;79,51;82,85
01.06.2024 02:00;01.06.2024 03:00;79,66;64,00;34,39;77,75;77,75;3,25;70,30;51,20;72,53;86,68;77,75;70,64;81,77;-;89,06;69,78;76,39
01.06.2024 03:00;01.06.2024 04:00;72,14;61,54;50,77;70,40;70,40;1,23;57,93;51,55;76,41;86,68;70,40;68,47;72,69;-;95,07;77,78;74,94
01.06.2024 04:00;01.06.2024 05:00;71,87;57,28;29,48;65,11;65,11;0,09;63,27;51,94;65,19;86,68;65,11;64,29;73,84;-;85,16;62,61;68,81
01.06.2024 05:00;01.06.2024 06:00;71,83;57,60;31,95;65,62;65,62;3,25;65,62;52,90;65,58;85,32;65,62;58,29;73,81;-;85,16;63,09;69,02
01.06.2024 06:00;01.06.2024 07:00;75,20;59,15;32,12;65,90;65,90;3,25;65,90;57,63;69,32;85,48;65,90;60,47;78,74;-;100,00;67,25;74,30
01.06.2024 07:00;01.06.2024 08:00;74,40;60,13;34,15;68,09;68,09;9,07;61,64;57,98;69,60;87,94;68,09;61,26;75,50;-;90,00;65,43;70,97
01.06.2024 08:00;01.06.2024 09:00;72,49;62,83;53,41;70,75;70,75;8,35;60,00;51,96;75,98;95,90;70,75;59,89;73,36;-;100,00;78,00;75,43
01.06.2024 09:00;01.06.2024 10:00;61,35;55,80;45,31;61,35;61,35;7,19;50,85;52,97;65,00;91,38;59,88;56,48;62,09;-;91,10;65,99;63,84
01.06.2024 10:00;01.06.2024 11:00;47,16;44,33;33,11;47,16;47,16;-0,01;37,97;45,10;50,20;78,86;46,03;54,29;47,80;-;73,96;51,22;49,34
01.06.2024 11:00;01.06.2024 12:00;41,86;38,70;29,46;41,86;41,86;-0,02;33,74;37,38;44,52;83,02;40,85;30,54;42,47;-;50,00;45,31;43,90
01.06.2024 12:00;01.06.2024 13:00;21,21;24,46;14,94;21,21;21,21;0,00;17,10;24,54;22,46;80,37;20,70;25,00;21,50;-;19,00;23,02;22,18
01.06.2024 13:00;01.06.2024 14:00;7,44;13,39;5,18;7,44;7,44;-0,07;5,96;7,44;7,90;83,27;7,44;7,70;7,55;-;9,65;8,10;7,79
01.06.2024 14:00;01.06.2024 15:00;2,92;9,50;-0,07;2,92;2,92;-0,10;-0,01;2,92;2,79;82,81;2,92;4,63;2,82;-;11,00;2,62;2,74
01.06.2024 15:00;01.06.2024 16:00;5,80;11,71;-0,21;5,80;5,80;-0,62;0,00;5,80;5,52;92,42;5,80;2,93;5,58;-;21,00;5,15;5,40
01.06.2024 16:00;01.06.2024 17:00;13,00;18,96;8,92;13,00;13,00;-0,66;10,32;25,27;13,68;88,07;13,00;10,82;13,18;-;74,46;14,18;13,63
01.06.2024 17:00;01.06.2024 18:00;52,08;46,56;36,60;47,44;52,08;-0,07;41,89;37,79;55,85;93,48;52,08;42,94;52,11;-;88,53;57,90;59,58
01.06.2024 18:00;01.06.2024 19:00;67,50;59,97;47,69;54,00;67,50;1,24;54,00;48,05;79,92;106,24;67,50;53,00;80,53;-;109,13;84,03;85,64
01.06.2024 19:00;01.06.2024 20:00;81,90;68,82;56,34;64,78;81,90;0,01;64,78;58,10;92,94;111,04;81,90;60,52;84,71;-;116,17;103,43;133,57
01.06.2024 20:00;01.06.2024 21:00;85,86;70,97;56,68;74,90;85,86;7,55;66,69;52,98;89,97;118,38;85,86;61,78;80,00;-;109,21;109,21;173,34
01.06.2024 21:00;01.06.2024 22:00;81,76;69,89;53,84;75,11;81,76;7,20;63,26;49,28;89,98;123,00;81,76;62,74;80,88;-;110,21;100,73;155,88
01.06.2024 22:00;01.06.2024 23:00;84,48;70,46;55,53;67,60;84,48;8,44;65,31;49,25;88,32;117,32;84,48;63,10;91,26;-;90,00;85,51;92,39
01.06.2024 23:00;02.06.2024 00:00;65,39;63,45;51,52;65,31;65,39;19,36;55,62;48,90;77,16;108,51;65,39;61,78;78,96;-;89,31;80,81;83,59
02.06.2024 00:00;02.06.2024 01:00;35,71;42,79;29,17;35,71;35,71;19,42;30,62;34,68;46,99;94,69;35,71;54,66;53,30;-;90,00;49,66;56,93
02.06.2024 01:00;02.06.2024 02:00;31,12;37,43;21,39;31,12;31,12;6,43;23,92;30,21;42,59;92,65;30,37;52,92;49,00;-;81,02;44,88;52,81
02.06.2024 02:00;02.06.2024 03:00;15,85;27,44;11,66;15,85;15,85;6,15;12,03;15,39;30,98;92,27;15,47;47,02;39,19;-;84,00;35,21;44,17
02.06.2024 03:00;02.06.2024 04:00;7,22;21,37;5,66;7,22;7,22;4,78;5,00;7,01;24,48;90,26;7,05;42,56;33,82;-;81,02;29,77;39,44
02.06.2024 04:00;02.06.2024 05:00;8,96;18,81;8,80;8,96;8,96;5,22;8,92;8,70;8,80;90,38;8,75;40,82;8,65;-;84,00;9,12;8,02
02.06.2024 05:00;02.06.2024 06:00;5,13;15,05;5,20;5,13;5,13;5,30;5,17;4,98;5,32;92,85;5,01;26,62;4,84;-;81,02;6,28;3,89
02.06.2024 06:00;02.06.2024 07:00;4,91;14,35;4,91;4,91;4,91;4,91;4,91;4,91;4,91;91,38;4,90;22,27;4,90;-;55,00;4,92;4,89
02.06.2024 07:00;02.06.2024 08:00;4,11;13,40;4,11;4,11;4,11;4,11;4,11;4,11;4,11;93,32;4,11;17,09;4,11;-;33,64;4,11;4,11
02.06.2024 08:00;02.06.2024 09:00;0,97;10,89;0,97;0,97;0,97;0,97;0,97;0,97;0,97;93,46;0,97;17,58;0,97;-;38,15;0,97;0,97
02.06.2024 09:00;02.06.2024 10:00;0,00;9,66;-0,02;0,00;0,00;-0,01;-0,04;0,00;0,00;91,18;0,00;15,18;0,00;-;69,40;0,00;0,00
02.06.2024 10:00;02.06.2024 11:00;1,56;8,78;-3,27;1,56;1,56;-1,05;-10,03;1,56;1,04;89,11;1,56;13,11;1,39;-;48,95;0,99;1,21
02.06.2024 11:00;02.06.2024 12:00;0,77;4,84;-7,94;0,77;0,77;-4,00;-20,00;0,77;-0,23;76,34;0,77;5,54;0,45;-;49,00;-0,30;0,11
02.06.2024 12:00;02.06.2024 13:00;-0,10;3,05;-14,00;-0,10;-0,10;-3,58;-30,00;-0,10;-1,26;75,12;-0,10;8,18;-0,50;-;35,36;-1,29;-0,86
02.06.2024 13:00;02.06.2024 14:00;-4,01;-5,53;-27,46;-4,01;-4,01;-16,82;-60,00;-4,01;-6,65;76,29;-4,01;-5,05;-5,08;-;30,00;-6,25;-7,21
02.06.2024 14:00;02.06.2024 15:00;-15,93;-12,76;-40,61;-5,00;-5,00;-29,26;-75,00;-5,00;-18,60;76,41;-5,00;-15,78;-17,49;-;41,00;-16,91;-22,28
02.06.2024 15:00;02.06.2024 16:00;-19,58;-18,01;-76,89;-4,36;-4,36;-40,74;-81,00;-4,36;-19,23;76,28;-4,36;-19,95;-19,12;-;38,17;-17,73;-24,61
02.06.2024 16:00;02.06.2024 17:00;-8,98;-1,27;-20,00;-8,98;-0,08;-14,64;-35,70;-0,08;-7,50;86,05;-0,08;-6,36;-6,56;-;89,00;-7,55;-6,46
02.06.2024 17:00;02.06.2024 18:00;-1,27;9,53;-1,17;-1,27;4,93;-1,00;-1,27;4,93;-0,91;93,38;4,93;5,16;-2,84;-;101,00;1,76;9,73
02.06.2024 18:00;02.06.2024 19:00;13,95;26,47;9,72;13,95;14,29;0,03;10,00;29,21;36,36;101,75;14,29;22,41;39,18;-;110,93;43,90;67,19
02.06.2024 19:00;02.06.2024 20:00;67,23;60,32;49,58;56,84;65,61;7,27;54,76;35,37;81,03;110,28;65,61;57,99;79,22;-;121,94;88,20;103,36
02.06.2024 20:00;02.06.2024 21:00;94,99;73,78;63,44;67,38;94,99;11,35;73,97;54,18;95,02;113,01;94,99;59,54;83,74;-;111,35;110,34;178,54
02.06.2024 21:00;02.06.2024 22:00;106,93;85,87;91,46;77,27;106,93;25,01;96,00;54,02;104,93;113,60;106,93;66,34;102,11;-;104,93;104,93;125,20
02.06.2024 22:00;02.06.2024 23:00;109,01;81,81;85,82;50,70;106,40;28,87;93,60;49,23;104,88;106,40;106,40;63,03;104,62;-;99,54;99,54;102,86
02.06.2024 23:00;03.06.2024 00:00;99,16;73,55;78,30;50,75;93,55;17,34;85,16;49,28;94,19;93,55;93,55;59,55;93,81;-;88,74;88,74;91,78
03.06.2024 00:00;03.06.2024 01:00;98,26;79,10;75,58;93,60;93,60;9,16;95,20;50,13;96,91;93,60;93,60;74,04;94,71;-;91,40;90,19;92,95
03.06.2024 01:00;03.06.2024 02:00;84,58;73,39;70,36;82,55;82,55;14,10;82,55;50,26;91,41;93,37;82,55;70,64;86,94;-;91,41;92,97;89,66
03.06.2024 02:00;03.06.2024 03:00;83,67;73,70;75,38;80,20;80,20;14,10;89,91;50,49;91,05;91,90;80,20;71,07;86,21;-;91,05;92,47;89,03
03.06.2024 03:00;03.06.2024 04:00;83,81;66,87;67,08;58,08;64,47;12,50;75,48;54,03;89,10;93,45;64,47;71,34;85,61;-;89,19;90,32;87,74
03.06.2024 04:00;03.06.2024 05:00;82,17;64,27;64,49;51,54;59,98;14,32;71,02;50,04;86,76;93,39;59,98;71,67;83,74;-;87,90;87,90;85,61
03.06.2024 05:00;03.06.2024 06:00;96,17;73,62;72,87;51,86;93,86;10,15;81,70;48,74;102,27;97,06;93,86;59,14;98,27;-;99,45;103,82;100,76
03.06.2024 06:00;03.06.2024 07:00;133,28;97,19;99,93;67,74;133,28;35,01;114,14;37,46;133,19;127,59;130,08;60,09;130,61;-;119,57;128,19;131,37
03.06.2024 07:00;03.06.2024 08:00;193,06;133,38;140,01;94,66;193,06;37,94;160,18;59,03;193,06;129,23;190,13;78,09;191,79;-;141,75;193,06;193,06
03.06.2024 08:00;03.06.2024 09:00;164,48;123,59;129,42;112,89;164,48;41,93;142,73;64,93;164,48;135,27;160,54;79,97;162,81;-;143,92;162,96;162,96
03.06.2024 09:00;03.06.2024 10:00;128,08;101,82;99,42;104,49;128,08;35,00;110,33;60,67;128,08;125,17;125,01;76,73;127,06;-;128,08;128,08;127,41
03.06.2024 10:00;03.06.2024 11:00;99,05;78,28;77,50;85,49;99,05;16,90;85,49;59,72;96,99;98,46;59,99;82,72;98,75;-;112,38;112,38;102,12
03.06.2024 11:00;03.06.2024 12:00;95,90;70,87;68,40;78,80;95,90;5,44;78,80;60,63;95,90;95,07;26,48;78,41;95,71;-;104,00;104,00;98,31
03.06.2024 12:00;03.06.2024 13:00;81,09;64,10;60,53;68,27;81,09;12,22;68,27;60,60;81,09;93,31;22,05;76,54;81,09;-;89,31;89,31;83,36
03.06.2024 13:00;03.06.2024 14:00;74,90;58,35;53,72;61,08;63,14;8,30;61,70;59,31;74,90;88,60;21,15;74,07;75,88;-;90,00;90,00;80,05
03.06.2024 14:00;03.06.2024 15:00;67,30;53,17;48,00;55,02;55,02;3,25;55,20;53,43;66,81;92,74;19,07;64,79;71,59;-;97,10;97,10;77,53
03.06.2024 15:00;03.06.2024 16:00;72,02;52,99;50,49;50,52;51,36;1,31;58,48;49,06;72,02;91,32;16,13;68,74;73,45;-;106,48;106,48;85,73
03.06.2024 16:00;03.06.2024 17:00;78,00;58,14;55,27;56,87;56,87;3,25;63,72;55,22;78,81;97,82;16,14;76,59;78,98;-;111,23;117,80;95,56
03.06.2024 17:00;03.06.2024 18:00;105,95;77,63;77,80;75,17;75,17;11,86;89,00;44,92;105,95;109,56;75,17;80,32;108,99;-;107,00;142,06;122,27
03.06.2024 18:00;03.06.2024 19:00;127,32;99,54;100,68;111,38;111,38;35,00;111,38;55,28;120,92;133,05;111,38;75,47;128,98;-;116,09;180,96;157,34
03.06.2024 19:00;03.06.2024 20:00;182,91;126,62;138,30;138,47;138,47;49,22;156,92;62,28;174,37;143,18;138,47;73,97;179,22;-;141,90;194,18;201,92
03.06.2024 20:00;03.06.2024 21:00;215,28;152,42;167,56;179,30;179,30;75,37;187,70;71,26;211,10;141,17;179,30;74,08;210,53;-;150,00;213,93;212,03
03.06.2024 21:00;03.06.2024 22:00;198,79;143,96;155,38;173,67;173,67;74,94;173,67;61,41;190,10;140,66;173,67;74,09;192,27;-;148,95;196,23;191,75
03.06.2024 22:00;03.06.2024 23:00;149,29;118,74;125,48;135,51;135,51;81,31;135,51;59,99;143,76;135,97;135,51;71,89;145,66;-;120,00;149,87;145,86
03.06.2024 23:00;04.06.2024 00:00;116,04;96,05;99,58;105,91;105,91;63,30;105,91;59,14;117,92;116,13;105,91;60,00;116,87;-;115,00;121,00;118,64
04.06.2024 00:00;04.06.2024 01:00;106,87;89,90;104,55;105,51;105,51;99,20;105,51;60,14;106,97;107,08;1,68;85,61;107,12;-;109,11;109,11;107,75
